 0  0.0038813853  1  1.5565696  104.41538  95.307187 -179.99798
 100  0.0042052392  1  1.7332987  103.89123 -95.425208 -179.99972
 200  0.0043359409  1  1.5987929  104.22259  70.001409  179.99885
 300  0.0042423767  1  1.5932766  101.5951 -124.97284  179.99828
 400  0.0033775446  1  1.5543902  97.024666  9.9864278 -179.99938
 500  0.0029344495  1  1.5137985  107.63973  147.82219 -179.99832
 600  0.0040425481  1  1.6692172  112.725 -56.659336 -179.99905
 700  0.0047027831  1  1.6202482  110.69658  108.66669 -179.99963
 800  0.0045663748  1  1.730379  106.46186 -88.677435  179.99961
 900  0.0029530548  1  1.8610407  101.68083  63.268095 -179.99956
 1000  0.0025525505  1  1.5303722  106.72372 -142.89678 -179.99982
 1100  0.0037880454  1  1.4268818  116.85221 -13.038992 -179.99837
 1200  0.0044690926  1  1.4891871  116.67406  144.65405 -179.99823
 1300  0.0043450095  1  1.7027161  116.5755 -57.13614 -179.99912
 1400  0.0029481949  1  1.9260229  118.46262  111.74466  179.99969
 1500  0.0029551449  1  1.6191937  110.93754 -85.251576  179.99944
 1600  0.0032224603  1  1.3259813  112.13936  40.164677 -179.99763
 1700  0.0036878392  1  1.3688105  115.45348 -172.60212 -179.99743
 1800  0.0037582919  1  1.4108953  125.02022 -19.616019 -179.99811
 1900  0.0034065015  1  1.502547  130.5313  155.93225  179.99965
 2000  0.0033761456  1  1.5203798  118.52742 -43.933588  179.99985
 2100  0.002295281  1  1.5101759  117.16457  88.149973 -179.99785
 2200  0.0026236302  1  1.5644009  115.31124 -126.01505 -179.99748
 2300  0.0030591724  1  1.1936819  119.51161  37.311918 -179.99759
 2400  0.0037295201  1  1.1900823  124.39437 -154.05843 -179.99934
 2500  0.0032857388  1  1.3102577  119.28611  0.47420877 -179.99896
 2600  0.0014781409  1  1.4002735  135.9948  141.05039 -179.99926
 2700  0.0016853944  1  1.7516716  135.04762 -83.156894 -179.99835
 2800  0.0023704769  1  1.3725324  124.02888  85.956892 -179.99766
 2900  0.0035081144  1  1.3421485  120.15292 -112.4848 -179.99811
 3000  0.002622619  1  1.4450542  116.40772  52.094207 -179.99821
 3100  0.001649439  1  1.0360503  130.50175 -130.44194  179.99934
 3200  0.0014197553  1  1.1130615  154.36211 -19.915569 -179.99956
 3300  0.0015987967  1  1.3063415  155.22359  106.08285 -179.99798
 3400  0.002617657  1  1.6283076  141.51407 -98.211402 -179.99716
 3500  0.0017958114  1  1.8174597  140.32509  87.967985 -179.99849
 3600  0.002262547  1  1.1752126  125.4762 -70.710649  179.9995
 3700  0.0015600107  1  0.72916066  120.60119  87.335497  179.99984
 3800  0.00068648059  1  1.0431043 -120.38757  84.858232 -179.99897
 3900  0.0011669675  1  4.483193 -128.86554 -150.40959 -179.99749
 4000  0.0013943751  1  1.4779345 -170.9731  110.79245 -179.99918
 4100  0.0024726112  1  1.1357377  139.50162 -42.204664 -179.99935
 4200  0.0015681192  1  1.0273774  117.80852  157.61529  179.99971
 4300  0.00076972308  1  0.80857213  18.212858  91.545972  179.99868
 4400  0.00047517269  1  10.008559 -45.276406 -21.967299  179.99842
 4500  0.0012613387  1  0.81578961 -79.449748  84.295599 -179.99947
 4600  0.0019476944  1  0.56957725  173.48669 -33.384893 -179.99829
 4700  0.0016407001  1  0.78043433  134.56076 -150.30074  179.99939
 4800  0.0018639302  1  0.9834262  107.29668  59.516505  179.99794
 4900  0.0017914402  1  1.4455552  60.697991 -84.782761  179.9975
 5000  0.00095281723  1  1.7133405  17.720134  56.57802 -179.99986
 5100  0.00080883781  1  1.4847576 -8.6505307 -145.96316 -179.99881
 5200  0.0019513414  1  0.54845921  89.312012 -43.308409  179.99936
 5300  0.0027103753  1  0.81338174  107.42161  103.13649  179.99839
 5400  0.0025517705  1  1.2850931  97.352334 -79.409814  179.99798
 5500  0.0011160216  1  2.1161431  73.182583  104.14691  179.99833
 5600  0.0011641009  1  1.8538078  65.070922 -75.854205  179.9979
 5700  0.0022561019  1  1.0803566  83.465409  15.666272  179.99955
 5800  0.0029687293  1  1.0147808  89.594282  166.11977  179.99954
 5900  0.0029031631  1  1.1779112  99.928059 -36.738148  179.99866
 6000  0.0023533182  1  1.3642677  103.1978  141.97882  179.99695
 6100  0.0024972105  1  1.2355125  99.899617 -59.102675  179.99727
 6200  0.0023105353  1  1.2473446  98.32101  54.213046  179.99976
 6300  0.0026744807  1  1.3220644  94.395614 -147.69431 -179.99981
 6400  0.0031460255  1  1.2853957  99.718865  12.856778  179.99899
 6500  0.0037000397  1  1.2668578  99.713319 -168.38477  179.99695
 6600  0.0034258261  1  1.1537412  92.900867 -12.109011  179.99764
 6700  0.0022104978  1  1.0714412  97.228183  119.31217  179.99928
 6800  0.0023718338  1  1.2811478  101.74183 -93.570956  179.99984
 6900  0.003459508  1  1.3131753  105.14643  58.741249  179.99938
 7000  0.0045158392  1  1.3917607  101.07796 -129.46971  179.9984
 7100  0.0038593275  1  1.4389357  90.474585  31.686009  179.99842
 7200  0.002570952  1  1.3573679  85.599204 -156.83019  179.99793
 7300  0.00263195  1  1.2341786  94.906961 -22.362252  179.99892
 7400  0.003671606  1  1.2223523  103.2049  111.31308  179.99999
 7500  0.0046112006  1  1.4294903  104.08359 -93.66839 -179.99993
 7600  0.0039690755  1  1.7168117  99.943417  69.342795  179.99918
 7700  0.0035612735  1  1.7115598  97.099503 -109.61903  179.99745
 7800  0.0032741034  1  1.5228213  93.401434  33.982091  179.99859
 7900  0.0035003593  1  1.3861933  93.296794  171.99113 -179.99936
 8000  0.0041178956  1  1.4268325  104.07095 -52.166243 -179.99879
 8100  0.0040443897  1  1.7046047  111.43597  110.3196  179.99965
 8200  0.0045485517  1  1.7000743  108.25606 -76.110527  179.99807
 8300  0.0037883823  1  1.7618437  103.19392  73.330663  179.9989
 8400  0.0030576595  1  1.8423774  96.105694 -136.11865 -179.99943
 8500  0.0033827733  1  1.5670842  101.76851 -0.16513932 -179.99838
 8600  0.0041871939  1  1.5507875  113.6588  159.72575 -179.99962
 8700  0.0050655669  1  1.5663701  111.43234 -40.511085  179.99963
 8800  0.003914351  1  1.7315195  113.05203  113.03936  179.99965
 8900  0.0028510762  1  2.036305  109.79729 -88.532251  179.99971
 9000  0.0028997608  1  1.7979055  108.24834  54.554952 -179.99903
 9100  0.0041679237  1  1.6011796  111.46085 -151.88293 -179.99879
 9200  0.0049023193  1  1.6068522  108.18584  0.90888039 -179.9985
 9300  0.0037852826  1  1.6415531  113.28991  164.4842 -179.99974
 9400  0.0032118706  1  1.7881492  118.0084 -37.388965  179.99919
 9500  0.0028874602  1  1.6966697  116.15477  110.41871 -179.99967
 9600  0.0037407414  1  1.6805851  113.60355 -111.44816 -179.99799
 9700  0.0040282806  1  1.8977414  110.54736  40.105292 -179.99711
 9800  0.0036965789  1  1.8099828  112.78054 -143.8185 -179.99947
 9900  0.0037710129  1  1.7000384  115.00266  15.848872  179.9995
 10000  0.0029601522  1  1.6612351  110.46451  172.46184 -179.99974
 10100  0.0028732382  1  1.6525182  112.23572 -65.227837 -179.99759
 10200  0.0027390427  1  2.0998045  122.86399  77.72847 -179.997
 10300  0.0036701393  1  1.9165627  119.0098 -103.00462 -179.99881
 10400  0.0039523307  1  1.8678968  116.58523  58.875554 -179.99909
 10500  0.0028287318  1  2.0827475  109.95155 -135.72506 -179.99953
 10600  0.0018434691  1  1.9583907  104.65575  2.5225197 -179.99837
 10700  0.001752233  1  1.8409741  130.50827  137.01334 -179.99838
 10800  0.0034319199  1  1.8169866  122.55175 -64.342542 -179.99785
 10900  0.0034423923  1  1.9516636  124.39717  93.461084 -179.99766
 11000  0.0025745836  1  2.4405193  122.76196 -96.83221 -179.99929
 11100  0.0015882455  1  2.5036781  117.43943  78.765366  179.99983
 11200  0.0015742416  1  1.8380824  122.60514 -140.72979 -179.99949
 11300  0.0026653995  1  1.8337324  116.9267 -19.332981 -179.99699
 11400  0.0023810227  1  1.825891  130.49601  130.08746 -179.99745
 11500  0.0023669944  1  2.2439571  139.49793 -59.353785 -179.99913
 11600  0.0021558765  1  2.2009107  135.89085  128.99406  179.99938
 11700  0.0015892415  1  2.1686661  128.18334 -86.388166 -179.99969
 11800  0.0012704484  1  3.9487337  118.10734  18.133422 -179.99728
 11900  0.0012164762  1  2.0034016  124.30254 -171.54514 -179.99813
 12000  0.002167826  1  1.5656576  144.80899 -10.626175 -179.99863
 12100  0.0023628676  1  1.6448615  140.02114  173.08744 -179.9997
 12200  0.001363989  1  2.04724  145.57148 -42.036558 -179.99983
 12300  0.00044198897  1  20.378784  177.48251  172.26211  179.99846
 12400  0.00060256831  1  2.9147906  141.98255 -87.279792 -179.99973
 12500  0.0016545183  1  1.5039501  129.76184  56.712558 -179.99821
 12600  0.0019698068  1  1.6344146  129.74394 -132.45005 -179.99892
 12700  0.0013432994  1  1.3467879  145.18927  39.395293  179.99939
 12800  0.0019037744  1  1.3998995  178.42156 -151.22691  179.99761
