462639 201 3 0.00011853966881027402 63241.077088070931 333000
0 0.00050000000000000001 20000 13 16
0  7  8  9  12 10 15 1  2  3  4  5  6
#
# HNBody body-specific file (Bodycentric coordinates).
#
# Line 3 encodes the data type for each column as follows:
#
#  0-Time (= Epoch)  1-x1 2-x2 3-x3   4-v1 5-v2 6-v3
#  7-SemiMajorAxis   8-Eccentricity   9-Inclination
# 10-LongAscendNode 11-ArgPeriapse   12-LongPeriapse
# 13-TimePeriapse   14-PeriDistance  15-MeanAnomaly
# 16-TrueAnomaly    17-MeanLongitude 18-TrueLongitude
# 19-MeanLatitude   20-TrueLatitude  21-Mass
# 22-EncRadius      23-CaptRadius    24-IdTag
# 25-JacIndex
#
 170  0.9999858021592926  0.01659674249276805  3.378569599146501  103.5590401363024 -11.89938466851605 -6.688242323556394 -0.1141367061392106  0.9753139639471432  0.054951601902349 -6.342162831847245 -0.7480713924486364 -0.1204155184600238
 180  1.000024028158324  0.01666291026632755  3.377046084991486  103.5401988808547 -11.93844455642766 -6.882178210089923 -0.110379355914231  0.9757231601396762  0.05498365783660029 -6.345214672413833 -0.7241595233033347 -0.1192612672946925
 190  1.000009559328499  0.01663254235129904  3.375523097706395  103.5764113561372 -11.97655258146058 -7.129138946234069 -0.1066530342588191  0.9761607255638028  0.05501749205950178 -6.347698956923925 -0.7003869441458467 -0.1181037594023244
 200  0.9999929908715286  0.01661659128906294  3.374671699442793  103.6374327529093 -12.01259241415487 -7.400723392755717 -0.1029093288643757  0.9765698897753757  0.05506173323020955 -6.350187353487289 -0.6765786679149507 -0.1169561781013767
 210  1.000001394442011  0.01664253088496118  3.373323509890286  103.7545143677163 -12.05248067859163 -7.728036164128684 -0.09912522499985679  0.976954777777825  0.05509596171864212 -6.352764602509184 -0.6526757769292791 -0.1158122683526572
 220  1.000015911723739  0.01665712406397933  3.371887845857586  103.50630061955 -12.08442456409026 -7.695075551239434 -0.09546404254470553  0.9773159763134751  0.0551285346637222 -6.355239432564071 -0.6288921630213934 -0.1146227325417425
 230  1.000002516343974  0.0166036032858654  3.370647467752354  103.7135838162338 -12.12454669487262 -8.10830549333116 -0.09172887601100911  0.9777287056486061  0.0551658784968516 -6.357142329784317 -0.6053127301017881 -0.113497078529005
 240  1.000001885696529  0.01661079252122425  3.369469087425617  103.7103565598436 -12.16648489569908 -8.318030980774092 -0.08796737431118742  0.9780736152682322  0.05520034316188711 -6.359392001448707 -0.5813125749417373 -0.1123662628915757
 250  1.000008952079085  0.01660312212455665  3.368030647857251  103.7843546551779 -12.20284239754149 -8.605547747018145 -0.08415679747249552  0.9784343100249578  0.05523395268617645 -6.361427107259245 -0.5570999487894689 -0.1111783120670651
 260  1.000003108606987  0.01658765200154192  3.366960812008708  103.781916263298 -12.23451938745865 -8.815387526457277 -0.08041244890196539  0.9787661045474921  0.05527271564982827 -6.363357624014356 -0.5331726020045978 -0.1099896469395566
 270  1.00001235022745  0.01663732263591041  3.3655806599177  103.9698780413566 -12.27752620015197 -9.208465575671735 -0.07666070835000724  0.9790439719848142  0.05530025046761389 -6.365470234859329 -0.509646903380662 -0.1088885094161888
 280  1.00000805346491  0.01662010170479492  3.364124385820089  103.7147490908887 -12.31506275748512 -9.167500923581093 -0.07302568257759631  0.9793311218950551  0.05532741845443334 -6.367258581729669 -0.4859709431664211 -0.1077393312925767
 290  0.9999922547384548  0.01657132650908195  3.363066579662616  103.8948523914242 -12.34954205722041 -9.558360399015189 -0.06921427955455776  0.9796574389204292  0.05536669627217078 -6.368692290970886 -0.4618760129159598 -0.106556540119253
 300  1.000007695881533  0.01658350178841396  3.362003102080277  103.8606010438155 -12.38800890174337 -9.73850121733021 -0.06543703976920281  0.9799273073420195  0.05540129293676514 -6.370386689616589 -0.4377231736198275 -0.1053997364869653
 310  1.000026428076299  0.01660824371358413  3.3602544303221  104.0013274018486 -12.42920293150369 -10.08621560533024 -0.06168517206803879  0.9801814583372185  0.05542281057317831 -6.37196825320901 -0.4140614200093822 -0.1042667100931313
 320  0.999995419215528  0.01654723648781423  3.359007866444055  103.9055752252331 -12.46397195064801 -10.20557379226729 -0.05795582618282351  0.9804431188449261  0.05545477027702202 -6.373180543909235 -0.3899987379171158 -0.1030827094790606
 330  0.9999896202492579  0.01656435011237586  3.358118589820823  104.1860287864395 -12.50247105046838 -10.69491190488933 -0.05409167924782009  0.9806658287734593  0.05549131136924001 -6.374586715836899 -0.3658620981237557 -0.1019325413462602
 340  1.000023283460329  0.01661487574324158  3.356715046613219  103.9897669990553 -12.54111109554197 -10.71246173579377 -0.05039688584962077  0.9808457683939701  0.05551492502348618 -6.376131986178491 -0.3420189577158327 -0.1007874325366115
 350  1.000012423945433  0.01659717242994554  3.355154617376809  104.0303529144816 -12.57481616295507 -10.96210545974295 -0.04667817644593077  0.9810492032591358  0.05553911204054691 -6.377210514223673 -0.3183346827583119 -0.09961111231384817
 360  0.9999868921687327  0.01651982704572586  3.354138141925944  104.007076480982 -12.61396787828151 -11.15182582246354 -0.04295127507851831  0.9812792500218244  0.05557271314979943 -6.377906141637092 -0.2943828591516224 -0.09846635905345559
 370  1.000003936208792  0.01655655708582179  3.352835962137382  104.2582838030038 -12.65689238282944 -11.61292161000988 -0.03907560521669604  0.9814476910385438  0.05559920715144805 -6.378997991196713 -0.2701483278667071 -0.09732710522850441
 380  1.000023747188847  0.01656689001174491  3.351458070801269  104.0573358707064 -12.69154449663767 -11.63020705755802 -0.03531832620770354  0.9815991056367147  0.05562432009756602 -6.379993992338236 -0.2458367135476786 -0.09612923057509747
 390  0.999999778180642  0.01653758034397169  3.350239225394369  104.2769725322944 -12.7256032419767 -12.05600058562241 -0.03155337149609679  0.9817569339393893  0.05565289337848978 -6.380606697914988 -0.2221558815229735 -0.09496457138991539
 400  0.9999969348947851  0.01654730620481775  3.34899602103735  104.2906713933635 -12.76781400463322 -12.28000979628319 -0.02781394273190924  0.9818704567363901  0.05567636809927973 -6.381387773120973 -0.1983374878485958 -0.09384620115932749
 410  1.000008336000413  0.01657850518604807  3.347518887655698  104.2346549436665 -12.80488985827382 -12.43724823868134 -0.02405137368644749  0.9819595163940914  0.0556963598130854 -6.382200835862654 -0.1742850727144932 -0.09267725700789869
 420  1.000005299485516  0.01651913748001661  3.346517228562752  104.1468431646378 -12.83983345142405 -12.56405319609697 -0.02032403443659728  0.9821051330544823  0.05572778498189949 -6.382416448327457 -0.1502526494414089 -0.09150267406475582
 430  1.000005104488104  0.01653947506720401  3.345228003471869  104.3888127495872 -12.87967181634802 -13.01259994959551 -0.01651619287953497  0.982184861753215  0.05575073425870972 -6.382887331679374 -0.126416138935646 -0.09036677806139085
 440  1.000007985027165  0.01651205376342224  3.34367804195672  104.3157548391017 -12.91907889319156 -13.15361194952631 -0.01277529312140278  0.98227864375052  0.05576959161827122 -6.383094182489748 -0.1023786471650679 -0.08920756420118109
 450  0.9999991690695367  0.01650807112571544  3.342430163938893  104.4157281256139 -12.95472423289592 -13.46546488754242 -0.008964516734412016  0.9823360475156961  0.05579344902713346 -6.383319027432972 -0.078239318649008 -0.08802842470328262
 460  1.000000273994234  0.01651894279252333  3.341521117338381  104.4816304858961 -12.99377353750382 -13.74258890954114 -0.005177491029092738  0.9823717107942074  0.05582086143869269 -6.383523824678878 -0.05421337318838841 -0.08688706675422439
 470  1.000020723497017  0.01656879584551143  3.339942350473176  104.4325216321049 -13.03138417017555 -13.9016353255808 -0.001489838454036653  0.9823665927714464  0.0558339961290591 -6.383866550326665 -0.03068336556377855 -0.08575040266810698
 480  0.9999933563876682  0.01648053390399904  3.338615546220473  104.3802441946453 -13.06582786229663 -14.06200265264051  0.002207495052331382  0.9824341583854046  0.05585653644958286 -6.383420070345618 -0.00687198983352668 -0.08457512837482577
 490  0.9999956110924237  0.01650225620331792  3.337533378746169  104.5214498363995 -13.10587301929661 -14.41437496384706  0.006041124105397666  0.982423739578444  0.05587951372464491 -6.38337788467343  0.0173003229523464 -0.08342751838292954
 500  1.000009879237808  0.01648690201275187  3.336201131984576  104.5400146559664 -13.14817310479617 -14.64480887909543  0.0097999571036251  0.9824384894906455  0.05589848821756083 -6.383032613562572  0.04126523177189066 -0.08229689471141031
 510  1.000020453007129  0.01651287751871788  3.334764459894842  104.5405383756818 -13.18223262557275 -14.8563251375205  0.0135543502114548  0.9823943240385156  0.05591432506816813 -6.38287243829096  0.06516682632992027 -0.08111884472850638
 520  0.9999791644581904  0.01643989741106638  3.333738306544768  104.6924188677428 -13.21752021413453 -15.21912617225872  0.01733973996518221  0.9823910874483394  0.05593973969259366 -6.382101508621358  0.08915513104532682 -0.07994671877349697
 530  1.000011706748939  0.01653053518936342  3.332336332419731  104.7183878630379 -13.25966959860758 -15.45384616441453  0.02110239226174774  0.9822800210723748  0.05595120367135518 -6.38207350346289  0.1129672083136107 -0.0788301091836373
 540  1.000004065002885  0.01649240788960724  3.330931642035404  104.5951564832413 -13.29676649496962 -15.54408900233399  0.02479726328888576  0.9822291978553049  0.05596641825318061 -6.381365766690408  0.1368027277777473 -0.07767230758036628
 550  1.000003451354067  0.0164808506323736  3.329925926466801  104.6164271990944 -13.33164165227845 -15.77579568302305  0.02853255184607033  0.9821556801518977  0.0559882776268991 -6.380637581036935  0.1606006116669832 -0.07651273969835155
 560  0.9999879266799561  0.01642571435260568  3.328634154732871  104.8101296381731 -13.37293685616916 -16.18002851961368  0.03234078716968018  0.9821073330215123  0.05600665769841757 -6.37950241401038  0.184625128333766 -0.07537011030828926
 570  1.000022060019371  0.01650596197635772  3.327050110738782  104.7594078843186 -13.41087373135839 -16.34297107765456  0.03614290417202467  0.9819445558740428  0.05601445972392681 -6.379064818026229  0.2088343004023621 -0.07419980332558299
 580  0.9999902164012662  0.01642284683808009  3.325909795923434  104.8268347845109 -13.44807305576915 -16.62153378878357  0.03987431918406775  0.9818707352775545  0.05603419796666087 -6.377698839835033  0.2326305846185309 -0.07304682038852271
 590  1.000004476126632  0.01648315525076836  3.324896393750235  104.9318586232258 -13.48726976799251 -16.93495840389809  0.04365747553422906  0.9816920959008442  0.05605070706829154 -6.376948087127832  0.2564792625316639 -0.0719157043803893
 600  0.9999998975246357  0.01646836335886984  3.323350486982784  104.8650929586764 -13.52423088568742 -17.08173585853541  0.04739397549086032  0.9815406845480981  0.05605978185093631 -6.375795455406159  0.280439317882642 -0.07074831013276549
 610  1.000008394202245  0.01646617902412208  3.322071958945422  104.7900826067828 -13.55785751410104 -17.21925186349121  0.05111488585263788  0.9813757213130124  0.05607323104692773 -6.374597256347423  0.3042906694301895 -0.06957223140364047
 620  0.9999903239874716  0.01641839418629643  3.320928019375946  104.9971343338234 -13.6020684467292 -17.63501209760828  0.05489602134828648  0.9812352912853757  0.05608946539588129 -6.372959637264338  0.3281000984934098 -0.06846369278010642
 630  1.000015185663138  0.01646433681478667  3.319579345848616  104.9337635080581 -13.64158279100198 -17.78515143497319  0.05866737760565693  0.9810108721460403  0.05609846720664004 -6.371799447935902  0.3521811931190227 -0.06731344377585936
 640  0.9999994347321364  0.01640262873857333  3.318218513114913  105.0172319436458 -13.67535315653108 -18.08222976509466  0.06245712507279069  0.9808464421242818  0.05611213475728721 -6.369937763106805  0.3762724942373388 -0.06611751137015008
 650  0.9999973465084711  0.01644006532004231  3.317169420168741  105.1060477701015 -13.71116158254836 -18.38182954297554  0.06625625031137024  0.9805865560057837  0.05612570113740302 -6.368541946918441  0.4002841578074199 -0.06495273259030065
 660  1.000010283034348  0.01646418895011093  3.315652623638603  105.1392872256643 -13.75602291517636 -18.62238501586311  0.06995596469023566  0.9803419536693966  0.05612954227634094 -6.366993099355967  0.4237692116063528 -0.06386501156575908
 670  1.000010946350927  0.01644755421036354  3.314366312879847  104.9522920426359 -13.79014700291144 -18.64948140011779  0.07362895755619973  0.9800914240304174  0.05613862358966527 -6.365259741659313  0.447529166330884 -0.06269671329074672
 680  0.9999854125298686  0.01638526972347833  3.313352330771965  105.137299670032 -13.82645432800782 -19.04715292774175  0.0774509988891494  0.979867721235915  0.05615575596478038 -6.362992405141322  0.4716465405832631 -0.06152102497189919
 690  1.000008977459443  0.01642220573679276  3.312016304635611  105.1458033352199 -13.86641223650252 -19.26715444156188  0.08121662009037758  0.9795722411530043  0.05616225743057858 -6.361195556712257  0.4955676950025234 -0.06038115975870664
 700  1.000023830777083  0.01642575398975799  3.310343805625682  105.23686625701 -13.9073015081872 -19.56651093643704  0.08494943172986938  0.9792964421020969  0.05616379254766927 -6.359108310957732  0.5191745027490234 -0.05925598753503276
 710  0.9999932498268748  0.0163849023473501  3.309362301963392  105.1712009780517 -13.94209141426497 -19.71591344576699  0.0886841800685358  0.9789877412037462  0.05617643228891958 -6.356872991373131  0.5431579297280651 -0.05808238064344979
 720  0.9999926030620501  0.01640149770121787  3.308272084269796  105.4283319267474 -13.98221453577546 -20.18060771485386  0.09249837656814848  0.9786649284016955  0.05618697160664884 -6.354604381818382  0.566982584775612 -0.05695017564037291
 730  1.000019716331037  0.01644625642753408  3.30675072268304  105.2014337635632 -14.0171932430132 -20.16729625076749  0.09617376606817366  0.9782940093046985  0.056186533016036 -6.352640873579285  0.5907321280500215 -0.05578743807470772
 740  1.000008722504278  0.0164001345187047  3.305377301889008  105.2641987702524 -14.05525600708605 -20.43844104213988  0.09985461422684487  0.977985319208762  0.05619195415768011 -6.350012506254014  0.6141268301583845 -0.05465861962640749
 750  0.9999926792947261  0.01636292862880769  3.304333949695088  105.297125203758 -14.09688586100419 -20.68340550808871  0.1035865838860002  0.9776411031945947  0.05620146745700778 -6.347344634131956  0.6378963680172486 -0.05353743924511086
 760  1.000004681169169  0.01638834060105371  3.302965289632384  105.5014959313521 -14.13621273152108 -21.09899076452858  0.1074374360735839  0.9772572919572786  0.05620546853976746 -6.344716503875006  0.6620198891538178 -0.05237812735904154
 770  1.000016319530203  0.01637993447152856  3.301678774302915  105.3045484273222 -14.16910226540285 -21.11769398200077  0.1111261942576782  0.9768659153676896  0.05620926399034119 -6.342092664224221  0.6858645479539457 -0.05119599161776543
 780  1.000002401711121  0.0163807656289576  3.300414542861051  105.6121482419702 -14.20920431588764 -21.62890824391158  0.1148775276241431  0.976472422869657  0.05621348032818849 -6.339229648452967  0.7092160999770779 -0.05008535999987388
 790  1.000004413675314  0.01640293330641058  3.29905663793065  105.4264786801057 -14.2501714799998 -21.65664328248685  0.1185479949751407  0.9760180718241132  0.05621169429190456 -6.33664911641401  0.7329054598543894 -0.04896502372769278
 800  1.000001822780095  0.01637384817508487  3.297810169554356  105.4824720083813 -14.28529801081216 -21.92430432721968  0.1222837556932348  0.9756109271298111  0.05621635083481329 -6.333517049206568  0.7566239134292198 -0.04780084713485958
 810  1.000004826427748  0.01635509994031679  3.296796689987513  105.4561060924037 -14.32203369608949 -22.11164453101519  0.1260161576328668  0.975176778801305  0.05622346398716826 -6.330379719852903  0.7804529743783554 -0.04664500997208255
 820  1.000012906556791  0.01637413002549594  3.295215941247318  105.6406345352829 -14.36404807922333 -22.50322041017235  0.1297684295261607  0.9747193501044504  0.05621948377581836 -6.327247567060801  0.8039836902952386 -0.04553250726621447
 830  1.000011757269583  0.01634327522042647  3.293801170443548  105.5102726956576 -14.40215502426124 -22.5875822339418  0.1334505210360016  0.9742592831186506  0.05621789879011257 -6.323957964637519  0.8276929928275973 -0.04438645083998646
 840  0.9999873999213637  0.01633343269379071  3.292829740576037  105.7804608702716 -14.43860169781826 -23.06845236807881  0.1372850959915142  0.9737662785971467  0.05622467355228838 -6.320451134032234  0.8516538614376299 -0.04321969618353997
 850  1.000012860076231  0.01637610222968171  3.291675211262797  105.6668970208703 -14.47808093700628 -23.16759199035115  0.1409890946952002  0.9732343946433768  0.05622419054199042 -6.317313084974301  0.8753720701308406 -0.04208955172190464
 860  1.000022885666628  0.01638793565978834  3.289964765458279  105.6585155108689 -14.51448056151987 -23.36686293576517  0.1446366302236767  0.9727220817883723  0.05621503853934189 -6.313948734898198  0.8985823373822696 -0.04095888865823069
 870  0.9999916694992174  0.01631375221479325  3.288870704402771  105.6056945949199 -14.55154249798719 -23.52895075811481  0.1483217678332369  0.9722234440662375  0.05621790578532046 -6.310086110470544  0.9222397690647131 -0.03980917918164587
 880  0.9999931895078109  0.01631935632720197  3.287733490366469  105.8383225981468 -14.59426915463004 -23.97168543771339  0.152130786732158  0.9716840249864827  0.05621924117590605 -6.306257293156896  0.9460528159893776 -0.0386877185384983
 890  1.000025327681927  0.01633905669145524  3.286339404797407  105.7383116587079 -14.63266966892932 -24.08595566723195  0.155848013438784  0.971122875314115  0.05621432538537703 -6.302574626360207  0.9698318066982976 -0.03754077003278476
 900  1.000014271769401  0.01633283041349713  3.284939590542975  105.814700601548 -14.66631133666586 -24.37292516753487  0.1595680074169243  0.970548652711106  0.05620930776108728 -6.298688003175466  0.9933843644323888 -0.03637425073483875
 910  0.9999853581834922  0.01628896922817663  3.283878495241792  105.9342652911227 -14.70654948022257 -24.70237949327614  0.1632670546651243  0.9699852995853474  0.05621003259892803 -6.294537780670936  1.016781307959723 -0.03525921256484624
 920  1.000008714432964  0.01636127256330397  3.282412236270334  105.9482178639035 -14.74771755217609 -24.92628684794402  0.1669979870678679  0.9693356883729206  0.05619966657579917 -6.290849807018445  1.040406670270647 -0.03414079224566592
 930  1.000013862584228  0.01631745096603294  3.2812473612912  105.7389933128827 -14.7818382565419 -24.93321858192441  0.1706330587851219  0.968748724901256  0.05619739182548818 -6.286640322260937  1.06394505307085 -0.03297899443317705
 940  1.000005153353717  0.01630186171179961  3.280046716180143  105.9365258519062 -14.82019740119383 -25.33797736745987  0.1743422341611427  0.9681450812279282  0.05619454722511116 -6.282276879715503  1.087202728512751 -0.03185801047121534
 950  0.9999927326051696  0.01627481062841868  3.278640555330404  106.0298631722575 -14.86188246015977 -25.64349212216575  0.1780709649420828  0.9675180687123749  0.0561871621535972 -6.27778860879451  1.110790499136799 -0.03073704142550479
 960  1.000015696005503  0.01631321567965506  3.27720730698889  106.0075623976781 -14.89940694792549 -25.833397139972  0.1817894820679064  0.9668395527189926  0.05617688435802506 -6.273558776001845  1.134420718773156 -0.02959194121329174
 970  0.9999972841502258  0.01625803494850265  3.276242544367313  106.0678558259002 -14.93633364686998 -26.10584477957118  0.1854736699238393  0.966206905240985  0.05617697485819038 -6.268803404201702  1.157810303892607 -0.02845380610832196
 980  1.000011691982867  0.01634317888513553  3.274927374593583  106.1432647957173 -14.9761032281181 -26.38815369624722  0.1891782852972209  0.965463531123119  0.05616527543582259 -6.264659999681701  1.18115253623887 -0.02734321642258469
 990  0.9999996940042957  0.01627646825899956  3.273440553121691  106.0309065671558 -15.01198906875854 -26.4883117339107  0.1927653686360954  0.9648161828979671  0.05615469898923513 -6.259837266886271  1.204238047181146 -0.02621174646933021
 1000  0.9999992679783054  0.01627825397067202  3.272270446023213  106.1151382713544 -15.05027573138818 -26.78338289149661  0.1964749142177628  0.9641055122051435  0.05614796990868434 -6.255048808551099  1.227670514713665 -0.02508039989658262
 1010  0.9999974448827877  0.01625036165497269  3.271122600424147  106.1535301449716 -15.09266226393148 -27.0344655101071  0.20016771279864  0.9634033264727869  0.056141860536824 -6.250038290673863  1.251101501522851 -0.02397291068759747
 1020  1.000023970075079  0.01629742325439884  3.269677469045286  106.1968227166853 -15.13023631530851 -27.2864472256229  0.2038514808787582  0.9626500573502869  0.05612822294738593 -6.245305984672998  1.274364326783698 -0.02284710301442605
 1030  0.9999890627495476  0.01621766670137043  3.268423310014224  106.2812756078224 -15.16512853424302 -27.58464443713721  0.2075355130041356  0.9619408100890628  0.05612068609730043 -6.239890109792444  1.297738297991976 -0.02169031263280699
 1040  0.9999970899636382  0.01628495586382471  3.267266703623929  106.3779299923635 -15.2055066256006 -27.8900029815993  0.2112528049806348  0.9611220511928302  0.05610925845834554 -6.235070389026315  1.32113573548614 -0.02057748430914736
 1050  1.000009262048562  0.01627227570956618  3.265818604739747  106.2695765448422 -15.24623568017777 -27.99237368546074  0.2148374162984595  0.960366120502838  0.05609453750378462 -6.229957982188694  1.344110399161256 -0.01948491603185869
 1060  1.000010247528062  0.01627734682729568  3.264656070352083  106.2149102604038 -15.28101749631905 -28.14987723666168  0.218482890622558  0.9595626852367607  0.05608354354262856 -6.224779719319821  1.367380635224277 -0.01834006371159672
 1070  0.9999844626177621  0.0161989025454816  3.263497402013203  106.3858310460956 -15.32018883584884 -28.53297453376202  0.2221730835302261  0.9588141926320538  0.05607637188699385 -6.218927029418775  1.390602668888263 -0.0172164157694383
 1080  1.000010040462576  0.0162569386902534  3.262017900518817  106.4505666739248 -15.36089820432809 -28.80763762569623  0.2258804952810774  0.9579621440089792  0.05605844535952252 -6.213656663349468  1.413958543239067 -0.01610318204109213
 1090  1.000010371585379  0.01622752960637869  3.260624377594637  106.4017091891255 -15.39980294483259 -28.97261746300217  0.229521876614925  0.9571476711375598  0.0560433962017916 -6.208003903491605  1.437204020799505 -0.01498028409039932
 1100  0.9999965111150408  0.01623024876968189  3.259686503709497  106.5039720446065 -15.43658091197304 -29.28501861285935  0.2331948136950938  0.9562891412013318  0.05603457440953172 -6.202367050909033  1.460375908988945 -0.01385115289106267
 1110  0.9999962167819122  0.01623384016268162  3.25831967118773  106.620735281934 -15.47631574710258 -29.61147918348744  0.2368679672028444  0.9554316607470289  0.05601859263221729 -6.196596576241229  1.483488990557968 -0.01274094537652307
 1120  1.000014141962736  0.0162628904920214  3.256853599230642  106.4032477614735 -15.51121068566347 -29.60831276001451  0.2404703754954138  0.9545245261099061  0.05599747896037304 -6.191094818857779  1.506739095100178 -0.01159731810773827
 1130  0.9999961170652497  0.01619475395827727  3.25567060130157  106.5412595330308 -15.55288419772289 -29.95572892697001  0.2440827723842947  0.9537020251739645  0.0559861285011209 -6.184859730299245  1.529491370174994 -0.01051464858556223
 1140  0.9999994432001562  0.01621345164951431  3.254524697690106  106.6021416583936 -15.59393682495302 -30.22864457778718  0.2477695605824675  0.9527797339201497  0.0559713698103788 -6.178889056144297  1.552778057810292 -0.009403722094292882
 1150  1.000007985809664  0.016201067844341  3.253075508366395  106.6742094225046 -15.63082021734455 -30.51348208283552  0.2514483052564525  0.9518796699685201  0.05595281352995726 -6.172638606414345  1.575987058705059 -0.008266463674182841
 1160  1.000004757820386  0.01619794876747011  3.251857659005141  106.6466035147676 -15.66515022814032 -30.69904298264123  0.2550838894237222  0.9509408061615121  0.05593573684789117 -6.166495631278444  1.599136341643914 -0.007119527914297641
 1170  0.9999966782309324  0.01622028937072727  3.250600360835069  106.8596107587547 -15.70932450698727 -31.11796007168373  0.2587319826430599  0.9499927924033689  0.05591782589228343 -6.160287197695766  1.621902374106461 -0.006055500009928286
 1180  1.000012336325383  0.01623422590967127  3.249227632626886  106.598984680475 -15.74739602298191 -31.07046719368341  0.262260155357783  0.9490225295432431  0.05589518610052373 -6.154295671525635  1.644769194821352 -0.004951449891362958
 1190  0.9999950757216529  0.01617293524016896  3.248066711578722  106.7608244134209 -15.78233790766867 -31.44409503062742  0.265906789225554  0.9481029378847606  0.05588105052612217 -6.147473461115365  1.667668350739202 -0.003814281126995057
 1200  1.000001337510779  0.01618660044120721  3.246913560141434  106.7378593767461 -15.82094227706235 -31.63461826634698  0.2695510015113324  0.9470989606195865  0.05586264493257175 -6.141008675006145  1.690828309999993 -0.002692296414831246
