462639 100
0 0.001 10123 5 8
0 -4.33612110265e+01  1.98491405683e-01 -4.42091399662e-01  1.14437857146e+01
#      ^^ E0 ^^          ^^ Lx0 ^^          ^^ Ly0 ^^          ^^ Lz0 ^^
#
# HNBody system energy/angular momentum conservation file.
#
#
# Column order: t      (E-E0)/E0   (Lx-Lx0)/L0   (Ly-Ly0)/L0   (Lz-Lz0)/L0
#
          779.471   9.994573e-10 -2.023373e-11  6.743446e-12 -3.804617e-10
          789.594   1.012428e-09 -2.049881e-11  6.835063e-12 -3.853995e-10
          799.717   1.025411e-09 -2.076419e-11  6.926854e-12 -3.903410e-10
           809.84   1.038391e-09 -2.102955e-11  7.018738e-12 -3.952818e-10
          819.963   1.051367e-09 -2.129487e-11  7.110742e-12 -4.002215e-10
          830.086   1.064356e-09 -2.156049e-11  7.202941e-12 -4.051659e-10
          840.209   1.077326e-09 -2.182581e-11  7.295129e-12 -4.101032e-10
          850.332   1.090319e-09 -2.209168e-11  7.387512e-12 -4.150483e-10
          860.455   1.103283e-09 -2.235706e-11  7.479851e-12 -4.199843e-10
          870.578   1.116278e-09 -2.262307e-11  7.572437e-12 -4.249291e-10
          880.701   1.129243e-09 -2.288860e-11  7.664984e-12 -4.298650e-10
          890.824   1.142233e-09 -2.315465e-11  7.757783e-12 -4.348091e-10
          900.947   1.155206e-09 -2.342041e-11  7.850622e-12 -4.397478e-10
           911.07   1.168190e-09 -2.368643e-11  7.943639e-12 -4.446901e-10
          921.193   1.181172e-09 -2.395246e-11  8.036734e-12 -4.496317e-10
          931.316   1.194147e-09 -2.421844e-11  8.129902e-12 -4.545711e-10
          941.439   1.207135e-09 -2.448475e-11  8.223205e-12 -4.595141e-10
          951.562   1.220102e-09 -2.475075e-11  8.316513e-12 -4.644506e-10
          961.685   1.233095e-09 -2.501729e-11  8.410054e-12 -4.693955e-10
          971.808   1.246059e-09 -2.528334e-11  8.503566e-12 -4.743311e-10
          981.931   1.259054e-09 -2.554999e-11  8.597368e-12 -4.792770e-10
          992.054   1.272022e-09 -2.581619e-11  8.691152e-12 -4.842138e-10
         1002.177   1.285013e-09 -2.608288e-11  8.785148e-12 -4.891584e-10
           1012.3   1.297986e-09 -2.634932e-11  8.879159e-12 -4.940971e-10
         1022.423   1.310968e-09 -2.661599e-11  8.973301e-12 -4.990383e-10
         1032.546   1.323948e-09 -2.688273e-11  9.067535e-12 -5.039788e-10
         1042.669   1.336921e-09 -2.714938e-11  9.161841e-12 -5.089171e-10
         1052.792   1.349909e-09 -2.741636e-11  9.256322e-12 -5.138604e-10
         1062.915   1.362877e-09 -2.768300e-11  9.350837e-12 -5.187974e-10
         1073.038   1.375872e-09 -2.795018e-11  9.445624e-12 -5.237430e-10
         1083.161   1.388838e-09 -2.821686e-11  9.540361e-12 -5.286793e-10
         1093.284   1.401833e-09 -2.848418e-11  9.635337e-12 -5.336250e-10
         1103.407   1.414799e-09 -2.875104e-11  9.730240e-12 -5.385611e-10
          1113.53   1.427788e-09 -2.901840e-11  9.825380e-12 -5.435046e-10
         1123.653   1.440760e-09 -2.928550e-11  9.920530e-12 -5.484425e-10
         1133.776   1.453741e-09 -2.955283e-11  1.001583e-11 -5.533834e-10
         1143.899   1.466723e-09 -2.982021e-11  1.011128e-11 -5.583246e-10
         1154.022   1.479697e-09 -3.008748e-11  1.020682e-11 -5.632639e-10
         1164.145   1.492688e-09 -3.035512e-11  1.030255e-11 -5.682082e-10
         1174.268   1.505656e-09 -3.062238e-11  1.039826e-11 -5.731450e-10
         1184.391   1.518650e-09 -3.089023e-11  1.049417e-11 -5.780899e-10
         1194.514   1.531613e-09 -3.115759e-11  1.059005e-11 -5.830254e-10
         1204.637   1.544607e-09 -3.142557e-11  1.068616e-11 -5.879698e-10
          1214.76   1.557573e-09 -3.169309e-11  1.078226e-11 -5.929060e-10
